Family,Genus,Species,Type,Seed_plant_Fern
Orchidaceae,Coelia,Coelia_guatemalensis,Epiphyte,Seed plant
Orchidaceae,Coelia,Coelia_macrostachya,Epiphyte,Seed plant
Orchidaceae,Coelia,Coelia_triptera,Epiphyte,Seed plant
Orchidaceae,Cohniella,Cohniella_helicantha,Epiphyte,Seed plant
Orchidaceae,Comparettia,Comparettia_coccinea,Epiphyte,Seed plant
Orchidaceae,Comparettia,Comparettia_falcata,Epiphyte,Seed plant
Orchidaceae,Comparettia,Comparettia_janeae,Epiphyte,Seed plant
Orchidaceae,Comparettia,Comparettia_kroemeri,Epiphyte,Seed plant
Orchidaceae,Constantia,Constantia_cipoensis,Epiphyte,Seed plant
Orchidaceae,Cranichis,Cranichis_sp_1WerTr,Epiphyte,Seed plant
Orchidaceae,Cranichis,Cranichis_THO1287,Epiphyte,Seed plant
Orchidaceae,Crossoglossa,Crossoglossa_sp_1WerTr,Epiphyte,Seed plant
Orchidaceae,Cryptocentrum,Cryptocentrum_inaequisepalum,Epiphyte,Seed plant
Orchidaceae,Cryptocentrum,Cryptocentrum_latifolium,Epiphyte,Seed plant
Orchidaceae,Cryptocentrum,Cryptocentrum_lehmannii,Epiphyte,Seed plant
Orchidaceae,Cryptocentrum,Cryptocentrum_pergracile,Epiphyte,Seed plant
Orchidaceae,Cuitlauzina,Cuitlauzina_pulchella,Epiphyte,Seed plant
Orchidaceae,Cyclopogon,Cyclopogon_elegans,Epiphyte,Seed plant
Orchidaceae,Cyclopogon,Cyclopogon_millei,Epiphyte,Seed plant
Orchidaceae,Cyclopogon,Cyclopogon_polyaden,Epiphyte,Seed plant
Orchidaceae,Cyclopogon,Cyclopogon_THO1465,Epiphyte,Seed plant
Orchidaceae,Cycnoches,Cycnoches_chlorochilon,Epiphyte,Seed plant
Orchidaceae,Cycnoches,Cycnoches_ventricosum,Epiphyte,Seed plant
Orchidaceae,Cyrtochilum,Cyrtochilum_aurantiacum,Epiphyte,Seed plant
Orchidaceae,Cyrtochilum,Cyrtochilum_cimiciferum,Epiphyte,Seed plant
Orchidaceae,Cyrtochilum,Cyrtochilum_flexuosum,Epiphyte,Seed plant
Orchidaceae,Cyrtochilum,Cyrtochilum_hoeijeri,Epiphyte,Seed plant
Orchidaceae,Cyrtochilum,Cyrtochilum_murinum,Epiphyte,Seed plant
Orchidaceae,Cyrtochilum,Cyrtochilum_myanthum,Epiphyte,Seed plant
Orchidaceae,Cyrtochilum,Cyrtochilum_sp_1WerTr,Epiphyte,Seed plant
Orchidaceae,Cyrtochilum,Cyrtochilum_sp_2WerTr,Epiphyte,Seed plant
Orchidaceae,Cyrtochilum,Cyrtochilum_sp_5WerTr,Epiphyte,Seed plant
Orchidaceae,Cyrtochilum,Cyrtochilum_sp_6WerTr,Epiphyte,Seed plant
Orchidaceae,Dichaea,Dichaea_MA1007,Epiphyte,Seed plant
Orchidaceae,Dichaea,Dichaea_affmuricatoides_PH0988,Epiphyte,Seed plant
Orchidaceae,Dichaea,Dichaea_affmyrochaeta,Epiphyte,Seed plant
Orchidaceae,Dichaea,Dichaea_afftenuifolia,Epiphyte,Seed plant
Orchidaceae,Dichaea,Dichaea_anchorifera,Epiphyte,Seed plant
Orchidaceae,Dichaea,Dichaea_camaridioides,Epiphyte,Seed plant
Orchidaceae,Dichaea,Dichaea_cogniauxiana,Epiphyte,Seed plant
Orchidaceae,Dichaea,Dichaea_DAJL80,Epiphyte,Seed plant
Orchidaceae,Dichaea,Dichaea_glauca,Epiphyte,Seed plant
Orchidaceae,Dichaea,Dichaea_gracillima,Epiphyte,Seed plant
Orchidaceae,Dichaea,Dichaea_histrio,Epiphyte,Seed plant
Orchidaceae,Dichaea,Dichaea_intermedia,Epiphyte,Seed plant
Orchidaceae,Dichaea,Dichaea_longa,Epiphyte,Seed plant
Orchidaceae,Dichaea,Dichaea_MJC250,Epiphyte,Seed plant
Orchidaceae,Dichaea,Dichaea_MJC315,Epiphyte,Seed plant
Orchidaceae,Dichaea,Dichaea_moronensis,Epiphyte,Seed plant
Orchidaceae,Dichaea,Dichaea_muricata,Epiphyte,Seed plant
Orchidaceae,Dichaea,Dichaea_neglecta,Epiphyte,Seed plant
Orchidaceae,Dichaea,Dichaea_panamensis,Epiphyte,Seed plant
Orchidaceae,Dichaea,Dichaea_pendula,Epiphyte,Seed plant
Orchidaceae,Dichaea,Dichaea_sp41,Epiphyte,Seed plant
Orchidaceae,Dichaea,Dichaea_splitgerberi,Epiphyte,Seed plant
Orchidaceae,Dichaea,Dichaea_squarrosa,Epiphyte,Seed plant
Orchidaceae,Dichaea,Dichaea_THO1534,Epiphyte,Seed plant
Orchidaceae,Dichaea,Dichaea_THO221,Epiphyte,Seed plant
Orchidaceae,Dichaea,Dichaea_THO237,Epiphyte,Seed plant
Orchidaceae,Dichaea,Dichaea_THO825,Epiphyte,Seed plant
Orchidaceae,Dichaea,Dichaea_trichocarpa,Epiphyte,Seed plant
Orchidaceae,Dichaea,Dichaea_trulla,Epiphyte,Seed plant
Orchidaceae,Dichaea,Dichaea_VGJ102,Epiphyte,Seed plant
Orchidaceae,Dichaea,Dichaea_VGJ69,Epiphyte,Seed plant
Orchidaceae,Dimerandra,Dimerandra_emarginata,Epiphyte,Seed plant
Orchidaceae,Dinema,Dinema_polybulbon,Epiphyte,Seed plant
Orchidaceae,Domingoa,Domingoa_purpurea,Epiphyte,Seed plant
Orchidaceae,Dracula,Dracula_MJC833,Epiphyte,Seed plant
Orchidaceae,Dryadella,Dryadella_ana_paulae,Epiphyte,Seed plant
Orchidaceae,Dryadella,Dryadella_guatemalensis,Epiphyte,Seed plant
Orchidaceae,Dryadella,Dryadella_osmariniana,Epiphyte,Seed plant
Orchidaceae,Dryadella,Dryadella_simula,Epiphyte,Seed plant
Orchidaceae,Dryadella,Dryadella_sp_1WerTr,Epiphyte,Seed plant
Orchidaceae,Dryadella,Dryadella_werneri,Epiphyte,Seed plant
Orchidaceae,Dryadella,Dryadella_zebrina,Epiphyte,Seed plant
Orchidaceae,Elleanthus,Elleanthus_aurantiacus,Epiphyte,Seed plant
Orchidaceae,Elleanthus,Elleanthus_bifarius,Epiphyte,Seed plant
Orchidaceae,Elleanthus,Elleanthus_blatteus,Epiphyte,Seed plant
Orchidaceae,Elleanthus,Elleanthus_bradeorum,Epiphyte,Seed plant
Orchidaceae,Elleanthus,Elleanthus_capitatellus,Epiphyte,Seed plant
Orchidaceae,Elleanthus,Elleanthus_caravata,Epiphyte,Seed plant
Orchidaceae,Elleanthus,Elleanthus_columnaris,Epiphyte,Seed plant
Orchidaceae,Elleanthus,Elleanthus_fractiflexus,Epiphyte,Seed plant
Orchidaceae,Elleanthus,Elleanthus_glaucophyllus,Epiphyte,Seed plant
Orchidaceae,Elleanthus,Elleanthus_gracilis,Epiphyte,Seed plant
Orchidaceae,Elleanthus,Elleanthus_hookerianus,Epiphyte,Seed plant
Orchidaceae,Elleanthus,Elleanthus_jimenezii,Epiphyte,Seed plant
Orchidaceae,Elleanthus,Elleanthus_lancifolius,Epiphyte,Seed plant
Orchidaceae,Elleanthus,Elleanthus_linifolius,Epiphyte,Seed plant
Orchidaceae,Elleanthus,Elleanthus_longibracteatus,Epiphyte,Seed plant
Orchidaceae,Elleanthus,Elleanthus_oliganthus,Epiphyte,Seed plant
Orchidaceae,Elleanthus,Elleanthus_poiformis,Epiphyte,Seed plant
Orchidaceae,Elleanthus,Elleanthus_robustus,Epiphyte,Seed plant
Orchidaceae,Elleanthus,Elleanthus_scopula,Epiphyte,Seed plant
Orchidaceae,Elleanthus,Elleanthus_SMC119,Epiphyte,Seed plant
Orchidaceae,Elleanthus,Elleanthus_sp_1WerTr,Epiphyte,Seed plant
Orchidaceae,Elleanthus,Elleanthus_stolonifer,Epiphyte,Seed plant
Orchidaceae,Elleanthus,Elleanthus_THO1216,Epiphyte,Seed plant
Orchidaceae,Elleanthus,Elleanthus_THO1322,Epiphyte,Seed plant
Orchidaceae,Elleanthus,Elleanthus_THO1673,Epiphyte,Seed plant
Orchidaceae,Eloyella,Eloyella_mendietae,Epiphyte,Seed plant
Orchidaceae,Encyclia,Encyclia_alata,Epiphyte,Seed plant
Orchidaceae,Encyclia,Encyclia_aspera,Epiphyte,Seed plant
Orchidaceae,Encyclia,Encyclia_cordigera,Epiphyte,Seed plant
Orchidaceae,Encyclia,Encyclia_cyperifolia,Epiphyte,Seed plant
Orchidaceae,Encyclia,Encyclia_gracilis,Epiphyte,Seed plant
Orchidaceae,Encyclia,Encyclia_oncidioides,Epiphyte,Seed plant
Orchidaceae,Encyclia,Encyclia_osmantha,Epiphyte,Seed plant
Orchidaceae,Encyclia,Encyclia_patens,Epiphyte,Seed plant
Orchidaceae,Encyclia,Encyclia_SB01,Epiphyte,Seed plant
Orchidaceae,Encyclia,Encyclia_spPasP1,Epiphyte,Seed plant
Orchidaceae,Encyclia,Encyclia_steinbachii,Epiphyte,Seed plant
Orchidaceae,Encyclia,Encyclia_THO1904,Epiphyte,Seed plant
Orchidaceae,Encyclia,Encyclia_thrombodes,Epiphyte,Seed plant
Orchidaceae,Encyclia,Encyclia_tuerckheimii,Epiphyte,Seed plant
Orchidaceae,Encyclia,Encyclia_VGJ187,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_addae,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_affpagode,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_albertii,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_alopecurum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_ampelomelanoxeros,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_anceps,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_armeniacum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_atrobrunneum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_avicula,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_barbae,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_becerrae,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_blepharichilum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_calacaliense,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_caparaoense,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_chalcochromum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_chiguindense,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_chloe,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_chrysanthum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_citrochlorinum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_commelinoides,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_corallinum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_criniferum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_CTB001,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_cylindraceum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_DAJL95BIS,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_DAJL97,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_densiflorum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_difforme,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_dressleri,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_envigadoense,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_erosum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_eustirum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_exiguum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_flexicaule,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_geminiflorum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_gracilibracteatum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_ionodesme,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_isomerum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_jajense,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_laceratum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_laterale,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_laucheanum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_LMN0001,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_longibracteatum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_lopezii,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_loxense,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_maderoi,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_mancum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_melanogastropodium,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_microcardium,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_milenae,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_minarum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_mixtecanum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_MJC291,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_MJC735,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_MK001,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_mora_retanae,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_nocturnum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_norae,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_numbalense,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_panamense,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_paradisicolum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_peperomia,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_pollardii,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_probiflorum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_pseudapaganum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_purpurascens,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_quinquecallosum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_radioferens,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_ramonianum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_repens,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_rigidiflorum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_samaipatense,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_saxatile,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_scharfii,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_sculptum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_secundum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_siphonosepaloides,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_SMC120,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_sophronitis,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_sp_1,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_sp_11WerTr,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_sp_12WerTr,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_sp_13WerTr,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_sp_14WerTr,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_sp_1ManMa,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_sp_1WerTr,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_sp_3WerTr,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_sp_6_2WerTr,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_sp_7WerTr,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_sp_8WerTr,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_sp104,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_sp29,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_sp53,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_sp75,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_sp96,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_stalkyi,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_stramineum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_thiagoi,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_THO1532,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_THO1905,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_THO2345,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_THO428,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_THO608,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_THO663,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_trachychlaena,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_trialatum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_umbelliferum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_veraguasense,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_VGJ186,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_VGJ439,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_VGL66,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_weerakitianum,Epiphyte,Seed plant
Orchidaceae,Epidendrum,Epidendrum_yungasense,Epiphyte,Seed plant
Orchidaceae,Euchile,Euchile_mariae,Epiphyte,Seed plant
Orchidaceae,Eurystyles,Eurystyles_actinosophila,Epiphyte,Seed plant
Orchidaceae,Eurystyles,Eurystyles_cogniauxii,Epiphyte,Seed plant
Orchidaceae,Eurystyles,Eurystyles_cotyledon,Epiphyte,Seed plant
Orchidaceae,Eurystyles,Eurystyles_lorenzii,Epiphyte,Seed plant
Orchidaceae,Fernandezia,Fernandezia_stuebelii,Epiphyte,Seed plant
Orchidaceae,Fernandezia,Fernandezia_subbiflora,Epiphyte,Seed plant
Orchidaceae,Galeandra,Galeandra_devoniana,Epiphyte,Seed plant
Orchidaceae,Galeottia,Galeottia_acuminata,Epiphyte,Seed plant
Orchidaceae,Gomesa,Gomesa_ALG01,Epiphyte,Seed plant
Orchidaceae,Gomesa,Gomesa_bifolia,Epiphyte,Seed plant
Orchidaceae,Gomesa,Gomesa_concolor,Epiphyte,Seed plant
Orchidaceae,Gomesa,Gomesa_crispa,Epiphyte,Seed plant
Orchidaceae,Gomesa,Gomesa_cuneata,Epiphyte,Seed plant
Orchidaceae,Gomesa,Gomesa_flexuosa,Epiphyte,Seed plant
Orchidaceae,Gomesa,Gomesa_gardneri,Epiphyte,Seed plant
Orchidaceae,Gomesa,Gomesa_glaziovii,Epiphyte,Seed plant
Orchidaceae,Gomesa,Gomesa_gomezoides,Epiphyte,Seed plant
Orchidaceae,Gomesa,Gomesa_gracilis,Epiphyte,Seed plant
Orchidaceae,Gomesa,Gomesa_handroi,Epiphyte,Seed plant
Orchidaceae,Gomesa,Gomesa_hookeri,Epiphyte,Seed plant
Orchidaceae,Gomesa,Gomesa_longicornu,Epiphyte,Seed plant
Orchidaceae,Gomesa,Gomesa_paranaensis,Epiphyte,Seed plant
Orchidaceae,Gomesa,Gomesa_pubes,Epiphyte,Seed plant
Orchidaceae,Gomesa,Gomesa_ranifera,Epiphyte,Seed plant
Orchidaceae,Gomesa,Gomesa_recurva,Epiphyte,Seed plant
Orchidaceae,Gomesa,Gomesa_uniflora,Epiphyte,Seed plant
Orchidaceae,Gomesa,Gomesa_varicosa,Epiphyte,Seed plant
Orchidaceae,Gongora,Gongora_atropurpurea,Epiphyte,Seed plant
Orchidaceae,Gongora,Gongora_galeata,Epiphyte,Seed plant
Orchidaceae,Gongora,Gongora_quinquenervis,Epiphyte,Seed plant
Orchidaceae,Gongora,Gongora_rufescens,Epiphyte,Seed plant
Orchidaceae,Grandiphyllum,Grandiphyllum_divaricatum,Epiphyte,Seed plant
Orchidaceae,Grobya,Grobya_amherstiae,Epiphyte,Seed plant
Orchidaceae,Grobya,Grobya_galeata,Epiphyte,Seed plant
Orchidaceae,Guarianthe,Guarianthe_DAJL112BIS,Epiphyte,Seed plant
Orchidaceae,Guarianthe,Guarianthe_patinii,Epiphyte,Seed plant
Orchidaceae,Guarianthe,Guarianthe_spPasP1,Epiphyte,Seed plant
Orchidaceae,Hadrolaelia,Hadrolaelia_LMN0001,Epiphyte,Seed plant
Orchidaceae,Heterotaxis,Heterotaxis_brasiliensis,Epiphyte,Seed plant
Orchidaceae,Heterotaxis,Heterotaxis_discolor,Epiphyte,Seed plant
Orchidaceae,Heterotaxis,Heterotaxis_equitans,Epiphyte,Seed plant
Orchidaceae,Heterotaxis,Heterotaxis_sessilis,Epiphyte,Seed plant
Orchidaceae,Heterotaxis,Heterotaxis_superflua,Epiphyte,Seed plant
Orchidaceae,Heterotaxis,Heterotaxis_THO303,Epiphyte,Seed plant
Orchidaceae,Heterotaxis,Heterotaxis_violaceopunctata,Epiphyte,Seed plant
Orchidaceae,Homalopetalum,Homalopetalum_pumilio,Epiphyte,Seed plant
Orchidaceae,Hylaeorchis,Hylaeorchis_petiolaris,Epiphyte,Seed plant
Orchidaceae,Hymenophyllum,Hymenophyllum_trichomanoides,Epiphyte,Seed plant
Orchidaceae,Ionopsis,Ionopsis_satyrioides,Epiphyte,Seed plant
Orchidaceae,Ionopsis,Ionopsis_utricularioides,Epiphyte,Seed plant
Orchidaceae,Isabelia,Isabelia_violacea,Epiphyte,Seed plant
Orchidaceae,Isabelia,Isabelia_virginalis,Epiphyte,Seed plant
Orchidaceae,Isochilus,Isochilus_alatus,Epiphyte,Seed plant
Orchidaceae,Isochilus,Isochilus_aurantiacus,Epiphyte,Seed plant
Orchidaceae,Isochilus,Isochilus_carnosiflorus,Epiphyte,Seed plant
Orchidaceae,Isochilus,Isochilus_latibracteatus,Epiphyte,Seed plant
Orchidaceae,Isochilus,Isochilus_linearis,Epiphyte,Seed plant
Orchidaceae,Isochilus,Isochilus_major,Epiphyte,Seed plant
Orchidaceae,Isochilus,Isochilus_THO2094,Epiphyte,Seed plant
Orchidaceae,Isochilus,Isochilus_unilateralis,Epiphyte,Seed plant
Orchidaceae,Isochilus,Isochilus_VGJ299,Epiphyte,Seed plant
Orchidaceae,Isochilus,Isochilus_VGJ31,Epiphyte,Seed plant
Orchidaceae,Jacquiniella,Jacquiniella_equitantifolia,Epiphyte,Seed plant
Orchidaceae,Jacquiniella,Jacquiniella_globosa,Epiphyte,Seed plant
Orchidaceae,Jacquiniella,Jacquiniella_leucomelana,Epiphyte,Seed plant
Orchidaceae,Jacquiniella,Jacquiniella_MJC296,Epiphyte,Seed plant
Orchidaceae,Jacquiniella,Jacquiniella_pedunculata,Epiphyte,Seed plant
Orchidaceae,Jacquiniella,Jacquiniella_standleyi,Epiphyte,Seed plant
Orchidaceae,Jacquiniella,Jacquiniella_teretifolia,Epiphyte,Seed plant
Orchidaceae,Kefersteinia,Kefersteinia_lojae,Epiphyte,Seed plant
Orchidaceae,Kefersteinia,Kefersteinia_MK001,Epiphyte,Seed plant
Orchidaceae,Kefersteinia,Kefersteinia_vasquezii,Epiphyte,Seed plant
Orchidaceae,Kraenzlinella,Kraenzlinella_erinacea,Epiphyte,Seed plant
Orchidaceae,Laelia,Laelia_anceps,Epiphyte,Seed plant
Orchidaceae,Laelia,Laelia_gloriosa,Epiphyte,Seed plant
Orchidaceae,Laelia,Laelia_undulata,Epiphyte,Seed plant
Orchidaceae,Lankesterella,Lankesterella_ceracifolia,Epiphyte,Seed plant
Orchidaceae,Lankesterella,Lankesterella_gnomus,Epiphyte,Seed plant
Orchidaceae,Leochilus,Leochilus_carinatus,Epiphyte,Seed plant
Orchidaceae,Leochilus,Leochilus_johnstonii,Epiphyte,Seed plant
Orchidaceae,Lepanthes,Lepanthes_acarina,Epiphyte,Seed plant
Orchidaceae,Lepanthes,Lepanthes_aculeata,Epiphyte,Seed plant
Orchidaceae,Lepanthes,Lepanthes_affappendiculata_PH0983,Epiphyte,Seed plant
Orchidaceae,Lepanthes,Lepanthes_affscopula_PH0981,Epiphyte,Seed plant
Orchidaceae,Lepanthes,Lepanthes_afftenuiloba_PH0980,Epiphyte,Seed plant
Orchidaceae,Lepanthes,Lepanthes_AMB4075,Epiphyte,Seed plant
Orchidaceae,Lepanthes,Lepanthes_AMB4145,Epiphyte,Seed plant
Orchidaceae,Lepanthes,Lepanthes_AMB4146,Epiphyte,Seed plant
Orchidaceae,Lepanthes,Lepanthes_aurea,Epiphyte,Seed plant
Orchidaceae,Lepanthes,Lepanthes_avicularia,Epiphyte,Seed plant
Orchidaceae,Lepanthes,Lepanthes_clandestina,Epiphyte,Seed plant
Orchidaceae,Lepanthes,Lepanthes_curiosa,Epiphyte,Seed plant
Orchidaceae,Lepanthes,Lepanthes_DAJL105BIS,Epiphyte,Seed plant
Orchidaceae,Lepanthes,Lepanthes_dunstervilleorum,Epiphyte,Seed plant
Orchidaceae,Lepanthes,Lepanthes_fractiflexa,Epiphyte,Seed plant
Orchidaceae,Lepanthes,Lepanthes_helcium,Epiphyte,Seed plant
Orchidaceae,Lepanthes,Lepanthes_inaequalis,Epiphyte,Seed plant
Orchidaceae,Lepanthes,Lepanthes_johnsonii,Epiphyte,Seed plant
Orchidaceae,Lepanthes,Lepanthes_matisii,Epiphyte,Seed plant
Orchidaceae,Lepanthes,Lepanthes_melanocaulon,Epiphyte,Seed plant
Orchidaceae,Lepanthes,Lepanthes_micellilabia,Epiphyte,Seed plant
Orchidaceae,Lepanthes,Lepanthes_monilia,Epiphyte,Seed plant
Orchidaceae,Lepanthes,Lepanthes_mooreana,Epiphyte,Seed plant
Orchidaceae,Lepanthes,Lepanthes_mucronata,Epiphyte,Seed plant
Orchidaceae,Lepanthes,Lepanthes_necae,Epiphyte,Seed plant
Orchidaceae,Lepanthes,Lepanthes_pileata,Epiphyte,Seed plant
Orchidaceae,Lepanthes,Lepanthes_quetzalensis,Epiphyte,Seed plant
Orchidaceae,Lepanthes,Lepanthes_reticulata,Epiphyte,Seed plant
Orchidaceae,Lepanthes,Lepanthes_samacensis,Epiphyte,Seed plant
Orchidaceae,Lepanthes,Lepanthes_SB01,Epiphyte,Seed plant
Orchidaceae,Lepanthes,Lepanthes_schiedei,Epiphyte,Seed plant
Orchidaceae,Lepanthes,Lepanthes_sp_1WerTr,Epiphyte,Seed plant
Orchidaceae,Lepanthes,Lepanthes_sp_2WerTr,Epiphyte,Seed plant
Orchidaceae,Lepanthes,Lepanthes_sp100,Epiphyte,Seed plant
Orchidaceae,Lepanthes,Lepanthes_sp94,Epiphyte,Seed plant
